version 2, schema unit_stats_land_tables
Unit(string)	Size(int)	_x0023__x0020_Horses(int)	_x0023__x0020_Artillery(int)	Officer(string)	Drummer(optstring)	Standard_x0020_Bearer(optstring)	Soldier_x0020_Model(string)	Man_entity_x0020_-_x0020_links_x0020_to_x0020_battle_entities_x0020_table(string)	Man_x0020_Animations_x0020_Table(string)	Warscape_Equipment_Theme_IDRef(string)	Armor_Value(int)	Armor_Audio(string)	Unused1(int)	Mount_x0020_Model(optstring)	Cavalry_x0020_Battle_x0020_Entity(optstring)	Mount_x0020_Animations_x0020_Table(optstring)	Unused2(string)	Unused3(string)	Carriage_x0020_Battle_x0020_Entity(optstring)	Ammo_x0020_Train_x0020_Battle_x0020_Entity(optstring)	Ammo_x0020_Caisson_x0020_Model(optstring)	Artillery_1(optstring)	Has_Artillery_2(boolean)	Gun(optstring)	Primary_x0020_Missile_x0020_Weapon(optstring)	Accuracy(int)	Reloading_x0020_Skill(int)	Unused4(string)	Firing_x0020_Mechanism(string)	Projectile(optstring)	Ammo(int)	Unused5(optstring)	Melee_x0020_Weapon_x0020_Type(string)	Melee_x0020_Attack_x0020_Skill(int)	Charge_x0020_Bonus(int)	Defense_x0020_Skill(int)	Shield_x0020_Bonus(int)	Unused6(string)	Unknown_x0020__x0023_Most_x0020_Likely_x0020_Unused_x0023_(string)	Unused7(string)	Training(string)	Morale(int)	Deployed_x0020_Ranks(int)	File_x0020_Spacing(float)	Rank_x0020_Spacing(float)	Unused8(float)	Unused9(float)	File_x0020_Spacing_x0020_Dismounted(float)	Rank_x0020_Spacing_x0020_Dismounted(float)	Unused10(float)	Anti_Cavalry_Bonus(int)	Can_x0020_Throw_x0020_Grenades(boolean)	Can_x0020_Skirmish(boolean)	Can_x0020_Guard(boolean)	Can_x0020_Dismount(boolean)	Can_x0020_Place_x0020_Stakes(boolean)	Is_x0020_Slow_x0020_Moving(boolean)	Can_x0020_Rally_x0020_Comrades_x0020__x0023_Has_x0020_No_x0020_In-Game_x0020_Effect_x0023_(boolean)	Can_x0020_Hide_x0020_In_x0020_Woodland(boolean)	Can_Hide_in_Light_Scrub(boolean)	Can_Hide_in_Long_Grass(boolean)	Can_Hide_in_Buildings(boolean)	Can_Hide_When_Walking(boolean)	Can_Hide_While_Firing(boolean)	Can_Fire_from_Horseback(boolean)	Tree_x0020_Spotting_x0020_Distance(float)	Scrub_x0020_Spotting_x0020_Distance(float)	Long_x0020_Grass_x0020_Spotting_x0020_Distance(float)	Paths_x0020_Seldom_x0020_Trod(boolean)	Garrison_x0020_Police_x0020_Bonus(boolean)	Discipined(boolean)	Impetuous(boolean)	Scares_x0020_Horses(boolean)	Scares_x0020_Enemies(boolean)	Inspires_x0020_Allies(boolean)	Good_x0020_Stamina(boolean)	Can_x0020_Use_x0020_Rope_x0020_Ladders(boolean)	Heat_x0020_Resistant(boolean)	Cold_x0020_Resistant(boolean)	Can_x0020_Do_x0020_Formed_x0020_Attack(boolean)	Can_x0020_Use_x0020_Pike_x0020_Wall(boolean)	Can_x0020_Use_x0020_Pike_x0020_Square(boolean)	Can_x0020_Shoot_x0020_While_x0020_Moving(boolean)
"native_american_warriors_auxiliary"	160	0	0	"native_american_auxiliary_officer_axe_throwing_axe"	nil	"native_american_standard_bearer"	"native_american_musketeer"	"infantry_euro_light"	"man_axe"	"x_natam_throwingaxe_axe"	0	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"tomahawk"	12	6	7	0	"foot_axe"	"0"	"drill_set_infantry_melee"	"mob"	7	4	2.1	2.5	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	true	false	false	false	false	50	75	100	true	false	false	false	false	false	false	true	true	true	false	true	false	false	false
"netherlands_holland_guard"	160	0	0	"euro_officer1"	"euro_drummer1"	"euro_standard_bearer"	"netherlands_holland_guards"	"infantry_euro_heavy"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	55	60	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	7	11	15	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"elite"	11	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	false	true	false	false	true	false	false	false
"netherlands_horse_guards"	60	60	0	"euro_officer1"	"euro_bugler"	nil	"netherlands_horse_guards"	"infantry_euro_medium"	"rider_sabre"	"x_euro_cavalry_sword"	3	"leather"	1	"horse_heavy_all_grey"	"horse_heavy"	"mount_horse"	"6"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	19	17	12	0	"mounted_sword"	"0"	"drill_set_cavalry"	"elite"	12	4	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	false	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false
"netherlands_swiss_infantry"	160	0	0	"euro_officer2"	"euro_drummer1"	"euro_standard_bearer"	"euro_superior_line_infantry"	"infantry_euro_medium"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	45	40	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	6	9	12	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"elite"	9	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false
"nizam_I_cedit_infantry"	160	0	0	"ottoman_officer1"	"ottoman_drummer1"	"ottoman_standard_bearer"	"ottoman_nizam_y_cedid"	"infantry_euro_medium"	"man_musket"	"x_east_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	35	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	8	9	10	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"trained"	9	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false
"nizam_I_cedit_light_infantry"	80	0	0	"ottoman_officer1"	"ottoman_bugler"	nil	"ottoman_nizam_y_cedid_light_infantry"	"infantry_euro_light"	"man_musket"	"x_east_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	45	30	"0"	"flintlock"	"musket_light_infantry_flintlock"	20	"foot_musket"	"rifle_butt"	5	4	6	0	"foot_bayonet"	"0"	"drill_set_infantry_light"	"well_trained"	7	3	1.1	2	2.2	4	0	0	10	0	false	true	true	false	true	false	false	true	true	true	true	false	false	false	50	100	150	false	false	false	false	false	false	false	true	true	true	false	false	false	false	false
"nizam_I_cedit_rifles"	80	0	0	"ottoman_officer1"	"ottoman_bugler"	nil	"ottoman_nizam_y_cedid_rifles"	"infantry_euro_light"	"man_musket_sabre"	"x_east_rifle_sword"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"rifle"	70	35	"0"	"flintlock"	"musket_rifle"	20	"foot_rifle"	"sword"	10	10	6	0	"foot_sword"	"0"	"drill_set_infantry_light"	"well_trained"	9	3	1.1	2	2.2	4	0	0	10	0	false	true	true	false	true	false	false	true	true	true	true	false	false	false	50	100	150	false	false	false	false	false	false	false	true	true	true	false	false	false	false	false
"norwegian_ski_troops"	80	0	0	"euro_officer2"	"euro_bugler"	nil	"norwegian_ski_troops"	"infantry_euro_light"	"man_musket_sabre"	"x_euro_musket_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	55	30	"0"	"flintlock"	"musket_light_infantry_flintlock"	20	"foot_musket"	"sword"	8	8	5	0	"foot_sword"	"0"	"drill_set_infantry_light"	"mob"	7	3	2.1	2.5	2.2	4	0	0	20	0	false	true	true	false	false	false	false	true	true	true	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	true	false	true	false	false	false	false
"ottoman_generals_bodyguard"	32	32	0	"ottoman_general"	"ottoman_bugler"	nil	"ottoman_general"	"infantry_euro_heavy"	"rider_sabre"	"x_east_cavalry_sabre"	3	"leather"	1	"horse_eastern"	"horse_heavy"	"mount_horse"	"5"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"scimitar"	9	14	8	0	"mounted_slash"	"1"	"drill_set_cavalry"	"elite"	10	3	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	true	false	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	true	false	false	true	false	false	false	false	false
"ottoman_great_cannon"	50	0	1	"ottoman_officer1"	nil	nil	"east_artillerymen"	"infantry_euro_heavy"	"man_sword_slash"	"x_east_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	"cannon"	false	"ottoman_great_cannon"	nil	40	25	"0"	"matchlock"	nil	30	"cannon_crew"	"scimitar"	6	6	3	0	"foot_sword"	"0"	"drill_set_artillery"	"trained"	3	1	5	5	10	10	1.5	3	7	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"pandours"	80	0	0	"test_officer"	"euro_bugler"	nil	"Pandours"	"infantry_euro_medium"	"man_musket_sabre"	"x_euro_musket_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	5	"0"	"flintlock"	"musket_light_infantry_flintlock"	20	"foot_musket"	"sword"	7	8	0	0	"foot_sword"	"0"	"drill_set_infantry_light"	"mob"	4	3	2.1	2.5	2.2	4	0	0	10	0	false	true	true	false	false	false	false	true	true	true	true	true	false	false	50	100	150	false	false	false	false	false	false	false	true	true	false	false	false	false	false	false
"pirates"	160	0	0	"euro_pirate_officer_land"	nil	nil	"euro_pirate"	"infantry_euro_medium"	"man_sword_slash"	"x_euro_sword_pistol"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	13	9	7	0	"foot_sword"	"0"	"drill_set_infantry_melee"	"poorly_trained"	7	4	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false
"pr_custom_pistol_unit"	1	0	0	"pr_custom_pistol_officer"	nil	nil	"episodic_musketman"	"infantry_euro_heavy"	"pr_custom_pistol_only"	"x_euro_sword_pistol"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	9	9	5	0	"foot_sword"	"1"	"drill_set_infantry_line"	"elite"	7	4	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	false	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"pr_custom_sword_unit"	1	0	0	"pr_custom_sword_officer"	nil	nil	"episodic_musketman"	"infantry_euro_heavy"	"man_sword_stab"	"x_euro_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	13	9	7	0	"foot_sword"	"0"	"drill_set_infantry_melee"	"elite"	7	4	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	false	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"prussian_garde_du_corp"	60	60	0	"euro_officer1"	"euro_bugler"	nil	"prussia_garde_du_corp"	"infantry_euro_medium"	"rider_sabre"	"x_euro_cavalry_sword"	7	"leather"	1	"horse_heavy_all_grey"	"horse_heavy"	"mount_horse"	"6"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	19	17	12	0	"mounted_sword"	"0"	"drill_set_cavalry"	"elite"	12	4	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	false	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false
"prussian_grenadiers"	80	0	0	"euro_officer2"	"euro_drummer1"	"euro_standard_bearer"	"prussia_grenadiers"	"infantry_euro_heavy"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	45	45	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	10	15	13	0	"foot_bayonet"	"0"	"drill_set_infantry_grenadiers"	"elite"	9	3	1.1	2	2.2	4	0	0	20	0	true	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false
"prussian_life_guard"	160	0	0	"euro_officer1"	"euro_drummer1"	"euro_standard_bearer"	"prussia_leib_grenadiers"	"infantry_euro_heavy"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	50	65	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	9	18	15	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"elite"	12	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	false	true	false	false	true	false	false	false
"puckle_gun"	24	0	4	"euro_officer1"	nil	nil	"euro_foot_artillery"	"infantry_euro_medium"	"rider_sabre"	"x_euro_sword"	2	"leather"	1	"horse_artillery"	"horse_medium"	"mount_horse"	"1"	"5"	"gun_train_2_horse"	"ammo_caisson_small"	"limber_model"	"cannon"	false	"puckle"	nil	40	25	"0"	"flintlock"	nil	30	"puckle_crew"	"sword"	6	6	2	0	"foot_sword"	"1"	"drill_set_artillery"	"trained"	3	1	5	12	10	10	1.5	3	7	0	false	false	false	false	false	true	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"rapparees"	80	0	0	"euro_geurilla_officer"	nil	nil	"euro_guerillas"	"infantry_euro_light"	"man_musket"	"x_euro_musket"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	15	"0"	"matchlock"	"musket_light_infantry_flintlock"	5	"foot_musket"	"rifle_butt"	6	5	5	0	"foot_rifle_butt"	"0"	"drill_set_infantry_mob"	"mob"	6	3	2.1	2.5	2.2	4	0	0	10	0	false	true	true	false	false	false	false	true	true	true	true	true	false	false	50	100	150	false	false	false	false	false	false	false	false	true	false	false	false	false	false	false
"regiment_horse_light"	60	60	0	"euro_officer1"	"euro_bugler"	nil	"euro_regiment_of_horse"	"infantry_euro_medium"	"rider_sabre"	"x_euro_cavalry_sabre"	2	"leather"	1	"horse_mixed_browns"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	7	12	2	0	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	5	4	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	false	false	false	false	false	false	false	true	false	false	false	false	false	false	false
"revolutionary_guard"	160	0	0	"euro_officer1"	"euro_drummer1"	"euro_standard_bearer"	"guard_infantry"	"infantry_euro_heavy"	"man_musket"	"x_euro_musket"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	50	55	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	9	13	15	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"elite"	11	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	false	true	false	false	true	false	false	false
"revolutionary_infantry"	160	0	0	"euro_officer1"	"euro_drummer1"	"euro_standard_bearer"	"guard_infantry"	"infantry_euro_medium"	"man_musket"	"x_euro_musket"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	15	"0"	"flintlock"	"musket_flintlock"	3	"foot_musket"	"plug_bayonet"	6	9	9	0	"foot_bayonet"	"0"	"drill_set_infantry_mob"	"poorly_trained"	6	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false
"riskers_of_souls"	80	0	0	"eastern_officer"	nil	"ottoman_standard_bearer"	"riskers_of_souls"	"infantry_euro_heavy"	"man_sword_stab"	"x_euro_cavalry_sabre"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"scimitar"	17	13	3	0	"foot_sword"	"0"	"drill_set_infantry_melee"	"rabble"	16	4	1.1	2	2.2	4	0	0	20	0	false	false	false	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	true	false	false	true	true	false	true	false	false	false
"rockets_camel"	24	0	4	"eastern_officer"	nil	nil	"east_artillerymen"	"infantry_euro_medium"	"man_sword_slash"	"x_east_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	"cannon"	false	"rockets_fixed"	nil	15	5	"0"	"none"	nil	15	"rocket_carriage_crew"	"sword"	6	6	2	0	"foot_sword"	"0"	"drill_set_artillery"	"trained"	3	1	5	5	10	10	1.5	3	7	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	true	false	false	false	false	false
"rockets_fixed"	24	0	4	"euro_officer1"	nil	nil	"euro_elite_artillery"	"infantry_euro_medium"	"man_sword_slash"	"x_euro_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	"cannon"	false	"rockets_fixed"	nil	15	5	"0"	"none"	nil	15	"rocket_carriage_crew"	"sword"	6	6	2	0	"foot_sword"	"0"	"drill_set_artillery"	"trained"	3	1	5	5	10	10	1.5	3	7	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"russian_grenadiers"	80	0	0	"euro_officer2"	"euro_drummer1"	"euro_standard_bearer"	"russia_grenadiers"	"infantry_euro_heavy"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	25	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	12	18	11	0	"foot_bayonet"	"0"	"drill_set_infantry_grenadiers"	"elite"	8	3	1.1	2	2.2	4	0	0	20	0	true	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false
"sikh_musketeers"	160	0	0	"eastern_sikh_officer"	"eastern_sikh_drummer"	"eastern_sikh_standard_bearer"	"east_sikh_infantry_musketeers"	"infantry_euro_medium"	"man_musket"	"x_india_musket"	4	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	25	"0"	"matchlock"	"musket_matchlock"	15	"foot_musket"	"plug_bayonet"	6	9	10	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"poorly_trained"	7	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false
"sikh_warriors"	160	0	0	"eastern_sikh_officer"	nil	"eastern_sikh_standard_bearer"	"east_sikh_warriors"	"infantry_euro_heavy"	"man_sword_shield"	"x_east_chakkar_sword_shield"	4	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"chakkar"	35	15	"0"	"none"	"chakkar"	3	"chakkar"	"sword"	13	9	7	0	"foot_sword"	"0"	"drill_set_infantry_melee"	"poorly_trained"	7	4	1.3	2	2.6	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false
"sp_ed_dahomey_amazon"	160	0	0	"euro_officer_mid"	nil	nil	"dahomey_amazons"	"infantry_euro_light"	"man_musket_sabre"	"x_east_musket_sword"	1	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	40	10	"0"	"matchlock"	"musket_light_infantry_flintlock"	5	"foot_musket"	"sword"	7	8	2	0	"foot_sword"	"0"	"drill_set_infantry_light"	"poorly_trained"	6	3	1.1	2	2.2	4	0	0	10	0	false	true	true	false	false	false	false	true	true	true	true	true	false	false	50	75	100	false	false	false	false	false	false	false	true	true	true	false	false	false	false	false
"sp_ed_deaths_head_hussar"	60	60	0	"euro_officer_mid"	"euro_bugler"	nil	"deaths_head_hussar"	"infantry_euro_medium"	"rider_sabre"	"x_euro_cavalry_sabre"	3	"leather"	1	"horse_all_white"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	11	15	7	7	"mounted_slash"	"0"	"drill_set_cavalry"	"well_trained"	11	4	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	100	150	true	false	false	false	false	false	false	true	false	false	false	false	false	false	false
"sp_ed_ghoorkas"	200	0	0	"eastern_officer"	nil	"eastern_standard_bearer_common"	"ghoorkas"	"infantry_euro_heavy"	"man_sword_shield"	"x_east_sword_shield"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	11	10	5	0	"foot_sword"	"0"	"drill_set_infantry_melee"	"trained"	7	4	1.3	2	2.6	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	true	false	true	false	false	false
"sp_ed_guerillas"	80	0	0	"euro_geurilla_officer"	nil	nil	"spanish_guerrila"	"infantry_euro_light"	"man_musket_sabre"	"x_euro_musket_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	35	15	"0"	"matchlock"	"musket_light_infantry_flintlock"	20	"foot_musket"	"sword"	9	9	2	0	"foot_sword"	"0"	"drill_set_infantry_light"	"mob"	6	3	2.1	2.5	2.2	4	0	0	20	0	false	true	true	false	false	false	false	true	true	true	true	true	false	false	50	100	150	true	false	false	false	false	false	false	false	true	true	false	false	false	false	false
"sp_ed_organ_gun"	24	0	4	"ottoman_officer1"	nil	nil	"east_artillerymen"	"infantry_euro_heavy"	"man_sword_slash"	"x_east_sword"	2	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	"ottoman_organ_gun"	false	"ottoman_great_cannon"	nil	40	25	"0"	"matchlock"	nil	30	"cannon_crew"	"scimitar"	6	6	3	0	"foot_sword"	"0"	"drill_set_artillery"	"trained"	3	1	5	5	10	10	1.5	3	7	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
"steppe_cavalry"	60	60	0	"steppe_cavalry_officer"	"cossack_bugler"	nil	"steppe_cavalry"	"infantry_euro_medium"	"rider_archer_sabre"	"x_euro_cavalry_bow_sabre"	2	"leather"	1	"horse_irregular"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	"bow"	20	5	"0"	"none"	"bow"	20	"mounted_bow"	"sabre"	7	9	2	0	"mounted_slash"	"0"	"drill_set_cavalry"	"trained"	4	4	2	4.5	4	9	0	0	10	0	false	true	false	false	false	false	false	true	false	false	false	false	false	true	50	100	150	true	false	false	false	false	false	false	true	false	false	true	false	false	false	true
"steppe_cavalry_kalmuks"	60	60	0	"steppe_cavalry_officer"	nil	nil	"steppe_cavalry"	"infantry_euro_medium"	"rider_archer_sabre"	"x_euro_cavalry_bow_sabre"	2	"leather"	1	"horse_irregular"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	"bow"	20	5	"0"	"none"	"bow"	20	"mounted_bow"	"sabre"	9	11	2	0	"mounted_slash"	"0"	"drill_set_cavalry"	"trained"	4	4	2	4.5	4	9	0	0	10	0	false	true	false	false	false	false	false	true	false	false	false	false	false	true	50	100	150	true	false	false	false	false	false	false	true	false	false	true	false	false	false	true
"steppe_cavalry_tatars_crimean"	60	60	0	"steppe_cavalry_officer"	"cossack_bugler"	nil	"steppe_cavalry"	"infantry_euro_medium"	"rider_archer_sabre"	"x_euro_cavalry_bow_sabre"	2	"leather"	1	"horse_irregular"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	"bow"	20	15	"0"	"none"	"bow"	20	"mounted_bow"	"sabre"	7	9	2	0	"mounted_slash"	"0"	"drill_set_cavalry"	"trained"	4	4	2	4.5	4	9	0	0	10	0	false	true	false	false	false	false	false	true	false	false	false	false	false	true	50	100	150	true	false	false	false	false	false	false	true	false	false	true	false	false	false	true
"steppe_cavalry_tatars_ottoman"	60	60	0	"steppe_cavalry_officer"	"cossack_bugler"	nil	"steppe_cavalry"	"infantry_euro_medium"	"rider_archer_sabre"	"x_east_cavalry_bow_sabre"	2	"leather"	1	"horse_irregular"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	"bow"	20	15	"0"	"none"	"bow"	20	"mounted_bow"	"sabre"	7	9	2	0	"mounted_slash"	"0"	"drill_set_cavalry"	"trained"	4	4	2	4.5	4	9	0	0	10	0	false	true	false	false	false	false	false	true	false	false	false	false	false	true	50	100	150	true	false	false	false	false	false	false	true	false	false	true	false	false	false	true
"swedish_life_guards_of_foot"	160	0	0	"euro_officer1"	"euro_drummer1"	"euro_standard_bearer"	"sweden_svea_livgarde"	"infantry_euro_heavy"	"man_musket"	"x_euro_musket"	3	"leather"	1	nil	nil	nil	"0"	"0"	nil	nil	nil	nil	false	nil	"musket"	50	55	"0"	"flintlock"	"musket_flintlock"	15	"foot_musket"	"plug_bayonet"	9	13	15	0	"foot_bayonet"	"0"	"drill_set_infantry_line"	"elite"	11	3	1.1	2	2.2	4	0	0	20	0	false	false	true	false	false	false	false	true	true	false	false	false	false	false	50	75	100	false	false	true	false	false	false	true	false	true	false	false	true	false	false	false
"swedish_life_guards_of_horse"	60	60	0	"euro_officer1"	"euro_bugler"	nil	"sweden_livgarde_till_hast"	"infantry_euro_medium"	"rider_sabre"	"x_euro_cavalry_sword"	3	"leather"	1	"horse_heavy_all_grey"	"horse_heavy"	"mount_horse"	"6"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sword"	19	17	12	0	"mounted_sword"	"0"	"drill_set_cavalry"	"elite"	12	4	2	4.5	4	9	0	0	10	0	false	false	false	false	false	false	false	false	false	false	false	false	false	false	50	75	100	false	false	false	false	false	false	true	false	false	false	false	false	false	false	false
"viborniye_streltsy"	60	60	0	"streltsy_officer"	"cossack_bugler"	nil	"streltsy_horse"	"infantry_euro_medium"	"rider_sabre"	"x_euro_cavalry_sabre"	2	"leather"	1	"horse_irregular"	"horse_light"	"mount_horse"	"4"	"1"	nil	nil	nil	nil	false	nil	nil	0	0	"0"	"none"	nil	0	nil	"sabre"	9	11	3	0	"mounted_slash"	"0"	"drill_set_cavalry"	"trained"	5	4	2	4.5	4	9	1.1	2	10	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50	75	100	false	true	false	false	false	false	false	false	false	false	true	true	false	false	false
